1.104018659818740034e+00
1.099821295057024306e+00
9.019022621805705686e-01
8.249921183737497499e-01
7.915888778747074417e-01
7.647063798374600374e-01
8.492783610782925763e-01
8.146219736053830207e-01
7.726302790263342990e-01
7.488786672788952936e-01
7.732327533146691190e-01
